Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2018-1559,11-30-2019,First Class,AB-10559,Customer_560,Consumer,Houston,Texas,United States,South,Technology,Accessories,300,3,0.3,61.19
CA-2018-1560,05-07-2018,First Class,AB-10560,Customer_561,Consumer,Los Angeles,California,United States,East,Office Supplies,Labels,125,5,0.1,26.97
CA-2018-1561,03-26-2018,Standard Class,AB-10561,Customer_562,Consumer,Philadelphia,New York,United States,Central,Office Supplies,Binders,50,5,0.0,10.03
CA-2018-1562,07-07-2020,Standard Class,AB-10562,Customer_563,Consumer,Chicago,Illinois,United States,South,Office Supplies,Art,50,5,0.2,3.77
CA-2018-1563,07-28-2020,First Class,AB-10563,Customer_564,Corporate,Phoenix,Arizona,United States,Central,Technology,Machines,600,3,0.2,76.2
CA-2018-1564,12-13-2018,Standard Class,AB-10564,Customer_565,Corporate,Houston,Texas,United States,South,Technology,Copiers,600,3,0.0,87.29
CA-2018-1565,04-11-2018,Standard Class,AB-10565,Customer_566,Consumer,Houston,Texas,United States,East,Furniture,Bookcases,500,5,0.3,176.15
CA-2018-1566,10-24-2018,First Class,AB-10566,Customer_567,Corporate,Los Angeles,California,United States,West,Office Supplies,Labels,30,3,0.0,5.06
CA-2018-1567,05-26-2018,Standard Class,AB-10567,Customer_568,Home Office,Phoenix,Arizona,United States,Central,Office Supplies,Art,20,4,0.0,3.6
CA-2018-1568,03-05-2019,Second Class,AB-10568,Customer_569,Consumer,New York,New York,United States,South,Office Supplies,Labels,20,4,0.1,5.87
CA-2018-1569,06-12-2019,Standard Class,AB-10569,Customer_570,Corporate,New York,New York,United States,Central,Technology,Machines,600,3,0.0,131.09
CA-2018-1570,05-21-2020,Standard Class,AB-10570,Customer_571,Corporate,Houston,Texas,United States,West,Technology,Phones,1000,2,0.1,401.18
CA-2018-1571,07-05-2019,Second Class,AB-10571,Customer_572,Consumer,Chicago,Illinois,United States,South,Office Supplies,Labels,50,2,0.1,3.15
CA-2018-1572,01-16-2019,Second Class,AB-10572,Customer_573,Consumer,Houston,Texas,United States,South,Office Supplies,Binders,20,4,0.2,3.17
CA-2018-1573,12-28-2020,First Class,AB-10573,Customer_574,Corporate,Houston,Texas,United States,East,Technology,Machines,2500,5,0.3,696.28
CA-2018-1574,02-11-2020,First Class,AB-10574,Customer_575,Home Office,Phoenix,Arizona,United States,East,Technology,Copiers,1000,5,0.1,160.25
CA-2018-1575,09-24-2018,Second Class,AB-10575,Customer_576,Consumer,Phoenix,Arizona,United States,West,Office Supplies,Labels,125,5,0.0,21.05
CA-2018-1576,03-14-2018,First Class,AB-10576,Customer_577,Consumer,Los Angeles,California,United States,East,Furniture,Furnishings,600,2,0.1,39.03
CA-2018-1577,06-28-2018,Second Class,AB-10577,Customer_578,Home Office,Los Angeles,California,United States,West,Technology,Phones,100,1,0.2,15.85
CA-2018-1578,11-02-2020,First Class,AB-10578,Customer_579,Corporate,New York,New York,United States,West,Furniture,Bookcases,400,4,0.1,47.42
CA-2018-1579,09-05-2020,First Class,AB-10579,Customer_580,Corporate,Phoenix,Arizona,United States,South,Technology,Copiers,600,3,0.3,203.06
CA-2018-1580,11-20-2018,Standard Class,AB-10580,Customer_581,Home Office,New York,New York,United States,South,Technology,Copiers,500,1,0.3,24.59
CA-2018-1581,08-18-2019,Standard Class,AB-10581,Customer_582,Consumer,Los Angeles,California,United States,South,Office Supplies,Art,10,1,0.2,0.84
CA-2018-1582,07-02-2019,First Class,AB-10582,Customer_583,Consumer,Los Angeles,California,United States,West,Technology,Machines,200,2,0.2,31.41
CA-2018-1583,06-12-2020,First Class,AB-10583,Customer_584,Corporate,Chicago,Illinois,United States,West,Office Supplies,Art,40,4,0.2,11.53
CA-2018-1584,11-19-2019,Second Class,AB-10584,Customer_585,Home Office,Los Angeles,California,United States,Central,Furniture,Chairs,150,3,0.3,24.11
CA-2018-1585,10-31-2019,First Class,AB-10585,Customer_586,Home Office,New York,New York,United States,East,Technology,Phones,2000,4,0.2,538.42
CA-2018-1586,01-01-2018,Standard Class,AB-10586,Customer_587,Consumer,Chicago,Illinois,United States,South,Office Supplies,Appliances,100,4,0.2,23.39
CA-2018-1587,01-18-2019,Standard Class,AB-10587,Customer_588,Home Office,New York,New York,United States,East,Office Supplies,Binders,15,3,0.3,2.5
CA-2018-1588,03-23-2019,First Class,AB-10588,Customer_589,Corporate,Houston,Texas,United States,Central,Technology,Copiers,500,5,0.2,78.37
CA-2018-1589,11-16-2020,First Class,AB-10589,Customer_590,Home Office,Philadelphia,New York,United States,Central,Office Supplies,Storage,50,2,0.3,6.04
CA-2018-1590,09-10-2020,Standard Class,AB-10590,Customer_591,Corporate,Phoenix,Arizona,United States,Central,Technology,Copiers,400,4,0.0,87.55
CA-2018-1591,07-09-2020,Second Class,AB-10591,Customer_592,Consumer,Phoenix,Arizona,United States,Central,Office Supplies,Appliances,30,3,0.1,0.98
CA-2018-1592,12-06-2018,First Class,AB-10592,Customer_593,Consumer,Philadelphia,New York,United States,East,Furniture,Chairs,250,5,0.0,60.79
CA-2018-1593,05-11-2020,Standard Class,AB-10593,Customer_594,Consumer,Phoenix,Arizona,United States,South,Office Supplies,Storage,10,1,0.2,2.88
CA-2018-1594,12-10-2019,First Class,AB-10594,Customer_595,Consumer,Chicago,Illinois,United States,South,Furniture,Furnishings,100,1,0.1,24.79
CA-2018-1595,06-14-2019,Standard Class,AB-10595,Customer_596,Consumer,New York,New York,United States,West,Office Supplies,Art,25,1,0.2,6.7
CA-2018-1596,02-28-2018,Second Class,AB-10596,Customer_597,Corporate,Chicago,Illinois,United States,Central,Furniture,Chairs,200,4,0.1,37.87
CA-2018-1597,10-22-2018,First Class,AB-10597,Customer_598,Corporate,Chicago,Illinois,United States,East,Furniture,Bookcases,100,2,0.0,15.46
CA-2018-1598,02-01-2020,Second Class,AB-10598,Customer_599,Home Office,Philadelphia,New York,United States,Central,Technology,Copiers,400,2,0.3,79.59
CA-2018-1599,05-09-2019,First Class,AB-10599,Customer_600,Consumer,Houston,Texas,United States,East,Office Supplies,Storage,20,4,0.1,4.59
CA-2018-1600,11-22-2019,Second Class,AB-10600,Customer_601,Home Office,New York,New York,United States,West,Furniture,Chairs,400,4,0.3,26.43
CA-2018-1601,07-28-2019,First Class,AB-10601,Customer_602,Corporate,Chicago,Illinois,United States,South,Furniture,Tables,500,5,0.1,107.99
CA-2018-1602,09-02-2019,Second Class,AB-10602,Customer_603,Home Office,Los Angeles,California,United States,East,Furniture,Tables,100,2,0.2,29.09
CA-2018-1603,06-15-2020,Standard Class,AB-10603,Customer_604,Consumer,Houston,Texas,United States,East,Technology,Machines,500,5,0.1,122.97
CA-2018-1604,05-07-2019,Standard Class,AB-10604,Customer_605,Corporate,Phoenix,Arizona,United States,Central,Technology,Phones,2500,5,0.1,501.97
CA-2018-1605,06-19-2019,First Class,AB-10605,Customer_606,Home Office,Chicago,Illinois,United States,East,Technology,Phones,2000,4,0.0,334.88
CA-2018-1606,08-13-2019,Standard Class,AB-10606,Customer_607,Corporate,Philadelphia,New York,United States,South,Office Supplies,Appliances,75,3,0.1,11.16
CA-2018-1607,03-14-2019,Second Class,AB-10607,Customer_608,Home Office,New York,New York,United States,South,Office Supplies,Labels,125,5,0.1,13.78
CA-2018-1608,04-06-2019,Standard Class,AB-10608,Customer_609,Home Office,Los Angeles,California,United States,East,Office Supplies,Appliances,100,4,0.2,16.17
CA-2018-1609,04-27-2020,First Class,AB-10609,Customer_610,Home Office,Phoenix,Arizona,United States,East,Technology,Phones,2500,5,0.1,469.07
CA-2018-1610,06-18-2018,First Class,AB-10610,Customer_611,Consumer,Los Angeles,California,United States,East,Technology,Machines,300,3,0.1,95.46
CA-2018-1611,06-02-2019,Second Class,AB-10611,Customer_612,Corporate,Houston,Texas,United States,West,Furniture,Bookcases,600,2,0.2,148.85
CA-2018-1612,08-13-2020,First Class,AB-10612,Customer_613,Consumer,Philadelphia,New York,United States,East,Office Supplies,Binders,5,1,0.1,1.04
CA-2018-1613,07-06-2018,First Class,AB-10613,Customer_614,Corporate,Houston,Texas,United States,Central,Technology,Copiers,400,2,0.1,88.58
CA-2018-1614,03-20-2019,First Class,AB-10614,Customer_615,Consumer,New York,New York,United States,Central,Technology,Phones,400,2,0.0,98.03
CA-2018-1615,09-01-2019,Second Class,AB-10615,Customer_616,Consumer,Philadelphia,New York,United States,East,Office Supplies,Labels,25,5,0.0,6.77
CA-2018-1616,04-27-2018,Standard Class,AB-10616,Customer_617,Corporate,New York,New York,United States,South,Office Supplies,Labels,20,2,0.2,3.33
CA-2018-1617,05-11-2019,Standard Class,AB-10617,Customer_618,Consumer,Los Angeles,California,United States,West,Furniture,Bookcases,250,5,0.1,11.15
CA-2018-1618,10-15-2020,First Class,AB-10618,Customer_619,Corporate,Houston,Texas,United States,East,Office Supplies,Labels,75,3,0.3,3.5
CA-2018-1619,04-02-2018,Standard Class,AB-10619,Customer_620,Home Office,Los Angeles,California,United States,West,Office Supplies,Labels,10,2,0.3,1.8
CA-2018-1620,09-30-2018,Standard Class,AB-10620,Customer_621,Home Office,Chicago,Illinois,United States,West,Office Supplies,Labels,20,4,0.0,6.24
CA-2018-1621,05-17-2020,Standard Class,AB-10621,Customer_622,Corporate,Houston,Texas,United States,South,Office Supplies,Art,20,4,0.3,2.13
CA-2018-1622,04-09-2019,First Class,AB-10622,Customer_623,Consumer,New York,New York,United States,East,Office Supplies,Labels,50,5,0.2,16.63
CA-2018-1623,07-18-2018,Standard Class,AB-10623,Customer_624,Home Office,Los Angeles,California,United States,West,Office Supplies,Art,10,2,0.0,0.59
CA-2018-1624,04-04-2019,Second Class,AB-10624,Customer_625,Corporate,Phoenix,Arizona,United States,South,Technology,Accessories,800,4,0.1,341.14
CA-2018-1625,01-16-2020,Standard Class,AB-10625,Customer_626,Corporate,Houston,Texas,United States,South,Office Supplies,Appliances,25,5,0.2,6.71
CA-2018-1626,07-12-2019,Standard Class,AB-10626,Customer_627,Corporate,Chicago,Illinois,United States,South,Office Supplies,Binders,100,4,0.3,1.4
CA-2018-1627,10-05-2018,First Class,AB-10627,Customer_628,Corporate,Houston,Texas,United States,South,Office Supplies,Appliances,40,4,0.3,11.46
CA-2018-1628,03-25-2018,Standard Class,AB-10628,Customer_629,Home Office,Chicago,Illinois,United States,Central,Office Supplies,Appliances,125,5,0.2,22.07
CA-2018-1629,08-04-2019,Standard Class,AB-10629,Customer_630,Home Office,Los Angeles,California,United States,Central,Technology,Accessories,2500,5,0.0,330.97
CA-2018-1630,02-09-2019,Standard Class,AB-10630,Customer_631,Home Office,New York,New York,United States,West,Technology,Phones,100,1,0.2,24.1
CA-2018-1631,02-17-2020,Second Class,AB-10631,Customer_632,Corporate,Philadelphia,New York,United States,Central,Technology,Copiers,800,4,0.2,175.65
CA-2018-1632,08-20-2020,Standard Class,AB-10632,Customer_633,Corporate,New York,New York,United States,West,Furniture,Chairs,300,3,0.0,120.46
CA-2018-1633,04-29-2020,Standard Class,AB-10633,Customer_634,Corporate,New York,New York,United States,West,Office Supplies,Appliances,15,3,0.1,4.94
CA-2018-1634,06-13-2020,Second Class,AB-10634,Customer_635,Consumer,Chicago,Illinois,United States,Central,Office Supplies,Appliances,10,2,0.3,1.31
CA-2018-1635,01-22-2020,Second Class,AB-10635,Customer_636,Consumer,Phoenix,Arizona,United States,South,Furniture,Chairs,200,2,0.0,31.65
CA-2018-1636,02-14-2019,Second Class,AB-10636,Customer_637,Corporate,New York,New York,United States,South,Office Supplies,Binders,50,5,0.3,14.25
CA-2018-1637,07-08-2020,Standard Class,AB-10637,Customer_638,Corporate,Los Angeles,California,United States,Central,Office Supplies,Labels,50,2,0.3,7.78
CA-2018-1638,11-07-2020,Second Class,AB-10638,Customer_639,Corporate,New York,New York,United States,West,Furniture,Bookcases,200,4,0.3,54.36
CA-2018-1639,02-26-2018,First Class,AB-10639,Customer_640,Consumer,Los Angeles,California,United States,Central,Office Supplies,Labels,50,5,0.2,7.32
CA-2018-1640,08-17-2018,Second Class,AB-10640,Customer_641,Corporate,New York,New York,United States,West,Furniture,Chairs,400,4,0.2,64.54
CA-2018-1641,11-05-2018,First Class,AB-10641,Customer_642,Corporate,Houston,Texas,United States,West,Office Supplies,Appliances,40,4,0.0,11.63
CA-2018-1642,07-31-2020,Second Class,AB-10642,Customer_643,Home Office,New York,New York,United States,South,Office Supplies,Storage,5,1,0.3,1.23
CA-2018-1643,05-20-2018,Second Class,AB-10643,Customer_644,Consumer,New York,New York,United States,West,Office Supplies,Art,50,5,0.0,14.3
CA-2018-1644,11-02-2020,Second Class,AB-10644,Customer_645,Home Office,Philadelphia,New York,United States,West,Furniture,Chairs,1500,5,0.2,328.88
CA-2018-1645,08-17-2019,Second Class,AB-10645,Customer_646,Home Office,Houston,Texas,United States,South,Office Supplies,Art,25,5,0.1,7.86
CA-2018-1646,01-16-2018,Standard Class,AB-10646,Customer_647,Home Office,Los Angeles,California,United States,West,Furniture,Tables,1200,4,0.0,355.44
CA-2018-1647,01-01-2019,First Class,AB-10647,Customer_648,Home Office,New York,New York,United States,East,Office Supplies,Binders,20,2,0.3,3.53
CA-2018-1648,12-11-2019,First Class,AB-10648,Customer_649,Consumer,Houston,Texas,United States,Central,Technology,Machines,400,4,0.2,92.58
CA-2018-1649,10-05-2020,First Class,AB-10649,Customer_650,Corporate,Phoenix,Arizona,United States,East,Furniture,Furnishings,1500,5,0.2,320.8
CA-2018-1650,05-23-2020,Standard Class,AB-10650,Customer_651,Consumer,Phoenix,Arizona,United States,South,Furniture,Tables,200,4,0.3,9.75
CA-2018-1651,10-11-2018,Second Class,AB-10651,Customer_652,Corporate,Philadelphia,New York,United States,South,Furniture,Chairs,1500,5,0.1,165.09
CA-2018-1652,01-03-2019,First Class,AB-10652,Customer_653,Consumer,Phoenix,Arizona,United States,West,Furniture,Tables,300,3,0.1,118.04
CA-2018-1653,01-12-2019,First Class,AB-10653,Customer_654,Corporate,Los Angeles,California,United States,Central,Furniture,Furnishings,1500,5,0.0,138.85
CA-2018-1654,01-04-2018,First Class,AB-10654,Customer_655,Consumer,Philadelphia,New York,United States,South,Technology,Copiers,1000,2,0.3,321.22
CA-2018-1655,12-22-2020,Second Class,AB-10655,Customer_656,Consumer,Chicago,Illinois,United States,West,Furniture,Bookcases,100,2,0.0,15.07
CA-2018-1656,11-17-2020,First Class,AB-10656,Customer_657,Corporate,Los Angeles,California,United States,East,Furniture,Tables,400,4,0.3,70.29
CA-2018-1657,05-05-2020,First Class,AB-10657,Customer_658,Corporate,Chicago,Illinois,United States,Central,Furniture,Furnishings,600,2,0.1,6.6
CA-2018-1658,03-09-2019,First Class,AB-10658,Customer_659,Corporate,Philadelphia,New York,United States,West,Furniture,Chairs,300,1,0.3,52.71
CA-2018-1659,11-20-2019,Standard Class,AB-10659,Customer_660,Home Office,Chicago,Illinois,United States,Central,Technology,Machines,200,1,0.2,40.05
CA-2018-1660,09-30-2020,Standard Class,AB-10660,Customer_661,Corporate,Philadelphia,New York,United States,South,Technology,Accessories,800,4,0.2,118.82
CA-2018-1661,12-09-2019,Second Class,AB-10661,Customer_662,Home Office,Houston,Texas,United States,East,Technology,Accessories,2000,4,0.2,448.71
CA-2018-1662,06-12-2019,First Class,AB-10662,Customer_663,Corporate,Houston,Texas,United States,South,Office Supplies,Appliances,25,5,0.2,8.11
CA-2018-1663,02-24-2019,First Class,AB-10663,Customer_664,Consumer,Philadelphia,New York,United States,West,Furniture,Chairs,1500,5,0.3,301.51
CA-2018-1664,11-21-2018,Standard Class,AB-10664,Customer_665,Corporate,Los Angeles,California,United States,Central,Furniture,Furnishings,600,2,0.3,40.25
CA-2018-1665,11-22-2019,Standard Class,AB-10665,Customer_666,Home Office,Chicago,Illinois,United States,West,Office Supplies,Storage,5,1,0.3,0.97
CA-2018-1666,02-18-2018,First Class,AB-10666,Customer_667,Home Office,Phoenix,Arizona,United States,West,Office Supplies,Appliances,5,1,0.0,1.34
CA-2018-1667,10-12-2020,Standard Class,AB-10667,Customer_668,Corporate,New York,New York,United States,West,Technology,Accessories,500,5,0.2,93.37
CA-2018-1668,08-07-2018,Standard Class,AB-10668,Customer_669,Consumer,Los Angeles,California,United States,East,Office Supplies,Labels,20,4,0.2,4.13
CA-2018-1669,12-16-2020,Standard Class,AB-10669,Customer_670,Consumer,Philadelphia,New York,United States,Central,Furniture,Chairs,150,3,0.3,20.52
CA-2018-1670,01-15-2020,Standard Class,AB-10670,Customer_671,Corporate,Phoenix,Arizona,United States,West,Furniture,Tables,300,1,0.2,43.25
CA-2018-1671,01-08-2019,Standard Class,AB-10671,Customer_672,Consumer,Philadelphia,New York,United States,Central,Furniture,Furnishings,50,1,0.2,9.09
CA-2018-1672,05-19-2019,Second Class,AB-10672,Customer_673,Home Office,Chicago,Illinois,United States,Central,Furniture,Chairs,600,2,0.1,121.86
CA-2018-1673,01-28-2020,Standard Class,AB-10673,Customer_674,Corporate,Los Angeles,California,United States,Central,Furniture,Bookcases,300,1,0.2,47.07
CA-2018-1674,07-15-2018,Second Class,AB-10674,Customer_675,Corporate,Houston,Texas,United States,West,Furniture,Bookcases,50,1,0.3,19.34
CA-2018-1675,06-13-2019,First Class,AB-10675,Customer_676,Consumer,Los Angeles,California,United States,South,Furniture,Tables,300,3,0.2,72.59
CA-2018-1676,09-28-2018,Standard Class,AB-10676,Customer_677,Consumer,Houston,Texas,United States,South,Furniture,Tables,150,3,0.1,21.0
CA-2018-1677,12-06-2020,Second Class,AB-10677,Customer_678,Home Office,Los Angeles,California,United States,East,Furniture,Bookcases,900,3,0.3,278.85
CA-2018-1678,11-16-2020,Second Class,AB-10678,Customer_679,Home Office,Philadelphia,New York,United States,South,Office Supplies,Storage,30,3,0.2,4.92
CA-2018-1679,11-27-2020,Standard Class,AB-10679,Customer_680,Corporate,Houston,Texas,United States,Central,Office Supplies,Storage,25,1,0.2,6.31
CA-2018-1680,01-24-2019,First Class,AB-10680,Customer_681,Corporate,Los Angeles,California,United States,Central,Technology,Machines,800,4,0.1,9.0
CA-2018-1681,03-09-2018,First Class,AB-10681,Customer_682,Consumer,Philadelphia,New York,United States,East,Office Supplies,Binders,25,1,0.0,3.51
CA-2018-1682,06-27-2018,First Class,AB-10682,Customer_683,Corporate,Phoenix,Arizona,United States,West,Technology,Accessories,800,4,0.3,281.78
CA-2018-1683,03-19-2020,First Class,AB-10683,Customer_684,Home Office,Philadelphia,New York,United States,South,Office Supplies,Labels,75,3,0.3,15.58
CA-2018-1684,02-14-2018,Second Class,AB-10684,Customer_685,Corporate,Philadelphia,New York,United States,West,Technology,Machines,600,3,0.1,216.39
CA-2018-1685,05-30-2019,First Class,AB-10685,Customer_686,Consumer,Chicago,Illinois,United States,South,Furniture,Chairs,200,2,0.2,22.05
CA-2018-1686,10-24-2020,Second Class,AB-10686,Customer_687,Consumer,Phoenix,Arizona,United States,East,Furniture,Furnishings,100,1,0.3,15.76
CA-2018-1687,06-20-2019,First Class,AB-10687,Customer_688,Home Office,Phoenix,Arizona,United States,Central,Technology,Phones,800,4,0.3,50.75
CA-2018-1688,11-19-2019,Standard Class,AB-10688,Customer_689,Corporate,Phoenix,Arizona,United States,East,Technology,Accessories,600,3,0.2,91.35
CA-2018-1689,12-21-2018,Standard Class,AB-10689,Customer_690,Consumer,Philadelphia,New York,United States,Central,Office Supplies,Appliances,5,1,0.1,0.18
CA-2018-1690,04-19-2019,Standard Class,AB-10690,Customer_691,Home Office,Chicago,Illinois,United States,South,Office Supplies,Binders,30,3,0.2,6.78
CA-2018-1691,11-24-2019,Second Class,AB-10691,Customer_692,Consumer,New York,New York,United States,East,Technology,Phones,400,4,0.0,91.95
CA-2018-1692,09-16-2018,Second Class,AB-10692,Customer_693,Corporate,Phoenix,Arizona,United States,West,Furniture,Furnishings,100,2,0.2,11.95
CA-2018-1693,04-18-2020,Standard Class,AB-10693,Customer_694,Home Office,Chicago,Illinois,United States,South,Office Supplies,Art,10,2,0.1,2.55
CA-2018-1694,01-31-2019,First Class,AB-10694,Customer_695,Corporate,New York,New York,United States,West,Furniture,Chairs,300,1,0.0,72.13
CA-2018-1695,01-04-2019,Standard Class,AB-10695,Customer_696,Corporate,Philadelphia,New York,United States,South,Office Supplies,Storage,25,5,0.0,6.79
CA-2018-1696,01-08-2019,First Class,AB-10696,Customer_697,Corporate,Los Angeles,California,United States,Central,Office Supplies,Appliances,15,3,0.2,1.44
CA-2018-1697,06-12-2018,Second Class,AB-10697,Customer_698,Consumer,Philadelphia,New York,United States,South,Technology,Phones,800,4,0.1,87.75
CA-2018-1698,06-30-2018,Second Class,AB-10698,Customer_699,Consumer,Phoenix,Arizona,United States,Central,Furniture,Furnishings,1500,5,0.3,199.97
CA-2018-1699,07-19-2019,Second Class,AB-10699,Customer_700,Consumer,Los Angeles,California,United States,South,Technology,Copiers,2500,5,0.2,549.48
CA-2018-1700,12-15-2018,First Class,AB-10700,Customer_701,Consumer,Chicago,Illinois,United States,West,Technology,Accessories,1000,5,0.1,109.93
CA-2018-1701,09-19-2020,First Class,AB-10701,Customer_702,Home Office,Chicago,Illinois,United States,Central,Office Supplies,Storage,10,2,0.2,1.04
CA-2018-1702,11-02-2019,First Class,AB-10702,Customer_703,Home Office,Chicago,Illinois,United States,East,Office Supplies,Art,25,1,0.0,6.31
CA-2018-1703,08-17-2020,Second Class,AB-10703,Customer_704,Corporate,Houston,Texas,United States,West,Office Supplies,Storage,50,5,0.0,17.48
CA-2018-1704,11-07-2019,First Class,AB-10704,Customer_705,Corporate,Los Angeles,California,United States,Central,Office Supplies,Appliances,50,5,0.0,13.2
CA-2018-1705,10-01-2020,Standard Class,AB-10705,Customer_706,Corporate,Phoenix,Arizona,United States,West,Furniture,Chairs,400,4,0.1,70.0
CA-2018-1706,09-16-2018,Second Class,AB-10706,Customer_707,Corporate,New York,New York,United States,South,Technology,Machines,2500,5,0.3,498.84
CA-2018-1707,12-24-2018,Standard Class,AB-10707,Customer_708,Consumer,Los Angeles,California,United States,West,Technology,Copiers,200,1,0.2,47.42
CA-2018-1708,07-19-2018,Second Class,AB-10708,Customer_709,Home Office,Phoenix,Arizona,United States,West,Technology,Accessories,2500,5,0.3,528.63
CA-2018-1709,05-17-2019,First Class,AB-10709,Customer_710,Home Office,New York,New York,United States,East,Office Supplies,Labels,25,5,0.1,9.51
CA-2018-1710,02-16-2019,First Class,AB-10710,Customer_711,Consumer,Philadelphia,New York,United States,East,Furniture,Furnishings,500,5,0.0,10.98
CA-2018-1711,09-14-2020,Second Class,AB-10711,Customer_712,Home Office,New York,New York,United States,Central,Office Supplies,Appliances,125,5,0.0,29.26
CA-2018-1712,12-17-2020,First Class,AB-10712,Customer_713,Corporate,Chicago,Illinois,United States,East,Office Supplies,Binders,20,2,0.0,5.26
CA-2018-1713,03-08-2018,Second Class,AB-10713,Customer_714,Consumer,Philadelphia,New York,United States,East,Office Supplies,Binders,50,5,0.1,16.79
CA-2018-1714,10-22-2020,Standard Class,AB-10714,Customer_715,Consumer,Los Angeles,California,United States,West,Office Supplies,Storage,50,5,0.3,7.69
CA-2018-1715,09-20-2019,First Class,AB-10715,Customer_716,Corporate,Phoenix,Arizona,United States,East,Furniture,Tables,50,1,0.2,13.78
CA-2018-1716,08-17-2020,First Class,AB-10716,Customer_717,Home Office,Philadelphia,New York,United States,South,Technology,Machines,200,2,0.0,30.78
CA-2018-1717,12-06-2019,First Class,AB-10717,Customer_718,Consumer,New York,New York,United States,West,Furniture,Tables,600,2,0.2,97.59
CA-2018-1718,09-04-2020,Standard Class,AB-10718,Customer_719,Corporate,Chicago,Illinois,United States,West,Technology,Phones,200,1,0.1,6.69
CA-2018-1719,09-27-2020,Second Class,AB-10719,Customer_720,Consumer,Los Angeles,California,United States,South,Furniture,Bookcases,1200,4,0.3,205.02
CA-2018-1720,02-05-2018,First Class,AB-10720,Customer_721,Corporate,Chicago,Illinois,United States,South,Furniture,Bookcases,50,1,0.3,16.79
CA-2018-1721,06-30-2018,Standard Class,AB-10721,Customer_722,Corporate,Phoenix,Arizona,United States,South,Technology,Phones,200,2,0.1,32.92
CA-2018-1722,01-19-2019,First Class,AB-10722,Customer_723,Home Office,Houston,Texas,United States,East,Office Supplies,Storage,125,5,0.1,21.74
CA-2018-1723,04-11-2018,Second Class,AB-10723,Customer_724,Corporate,New York,New York,United States,West,Furniture,Tables,400,4,0.3,30.46
CA-2018-1724,05-20-2020,First Class,AB-10724,Customer_725,Consumer,Los Angeles,California,United States,Central,Technology,Phones,600,3,0.3,65.84
CA-2018-1725,09-27-2018,Standard Class,AB-10725,Customer_726,Consumer,Phoenix,Arizona,United States,South,Office Supplies,Binders,100,4,0.2,12.65
CA-2018-1726,12-28-2020,Second Class,AB-10726,Customer_727,Consumer,Los Angeles,California,United States,South,Office Supplies,Storage,10,2,0.0,1.52
CA-2018-1727,04-07-2019,First Class,AB-10727,Customer_728,Consumer,Phoenix,Arizona,United States,East,Office Supplies,Labels,10,2,0.0,4.29
CA-2018-1728,12-21-2019,Second Class,AB-10728,Customer_729,Consumer,New York,New York,United States,East,Office Supplies,Storage,75,3,0.2,13.74
CA-2018-1729,07-24-2019,Standard Class,AB-10729,Customer_730,Home Office,Houston,Texas,United States,West,Office Supplies,Storage,5,1,0.1,1.09
CA-2018-1730,06-04-2019,Standard Class,AB-10730,Customer_731,Home Office,Houston,Texas,United States,South,Office Supplies,Labels,40,4,0.0,5.61
CA-2018-1731,06-23-2020,First Class,AB-10731,Customer_732,Corporate,Philadelphia,New York,United States,East,Office Supplies,Labels,20,2,0.1,3.4
CA-2018-1732,11-06-2019,Second Class,AB-10732,Customer_733,Corporate,Houston,Texas,United States,East,Furniture,Tables,300,1,0.1,66.28
CA-2018-1733,03-22-2020,Standard Class,AB-10733,Customer_734,Corporate,Los Angeles,California,United States,East,Furniture,Chairs,300,3,0.2,30.46
CA-2018-1734,06-04-2020,Standard Class,AB-10734,Customer_735,Corporate,Philadelphia,New York,United States,Central,Furniture,Chairs,900,3,0.0,188.82
CA-2018-1735,03-20-2020,First Class,AB-10735,Customer_736,Home Office,New York,New York,United States,West,Technology,Accessories,400,4,0.1,66.48
CA-2018-1736,04-10-2018,First Class,AB-10736,Customer_737,Home Office,Phoenix,Arizona,United States,West,Office Supplies,Storage,40,4,0.1,6.44
CA-2018-1737,04-04-2020,Standard Class,AB-10737,Customer_738,Home Office,Los Angeles,California,United States,West,Furniture,Furnishings,300,1,0.2,8.2
CA-2018-1738,12-28-2019,Second Class,AB-10738,Customer_739,Consumer,Chicago,Illinois,United States,Central,Furniture,Tables,600,2,0.2,188.76
CA-2018-1739,08-17-2018,First Class,AB-10739,Customer_740,Home Office,New York,New York,United States,East,Technology,Accessories,500,1,0.2,-41.88
CA-2018-1740,04-16-2018,Standard Class,AB-10740,Customer_741,Consumer,Phoenix,Arizona,United States,South,Office Supplies,Binders,25,5,0.0,1.14
CA-2018-1741,01-18-2018,Second Class,AB-10741,Customer_742,Consumer,Chicago,Illinois,United States,East,Technology,Machines,1000,5,0.1,146.07
CA-2018-1742,01-23-2020,Standard Class,AB-10742,Customer_743,Home Office,New York,New York,United States,West,Technology,Phones,400,2,0.0,111.77
CA-2018-1743,05-30-2018,First Class,AB-10743,Customer_744,Corporate,Philadelphia,New York,United States,West,Office Supplies,Appliances,20,2,0.2,6.93
CA-2018-1744,08-24-2019,Standard Class,AB-10744,Customer_745,Home Office,Los Angeles,California,United States,Central,Office Supplies,Art,25,5,0.0,3.58
CA-2018-1745,12-10-2020,Second Class,AB-10745,Customer_746,Home Office,Los Angeles,California,United States,East,Office Supplies,Labels,20,2,0.2,2.17
